entry,subentry,fstHits.mXYZ.fX,fstHits.mXYZ.fY,fstHits.mXYZ.fZ,reco.mQATruth,reco.mIdTruth,reco.mChi2
200,7,-4.032804012298584,5.017757892608643,151.7640380859375,1,20,1.7543363e-05
201,0,-4.883121967315674,-4.194821357727051,165.261474609375,1,1,1.8415649
201,1,-5.001219272613525,-4.053296089172363,165.260498046875,1,3,4.4930196e-16
201,2,-6.361907958984375,-0.9836319088935852,178.7950439453125,1,8,0.0
202,0,5.408830165863037,7.580713272094727,165.2620849609375,1,1,1.8313649
203,0,6.431562900543213,0.27641502022743225,151.7640380859375,1,1,2.0356362
203,1,6.430378437042236,0.30272167921066284,178.7950439453125,1,3,0.66731185
203,2,-6.405197620391846,-0.6440872550010681,151.7640380859375,1,4,0.13037325
203,3,-6.407778739929199,-0.6178807616233826,178.7950439453125,1,10,0.0
204,0,0.4078933000564575,6.424564361572266,151.7640380859375,1,1,1.844256
204,1,0.4078933000564575,6.424564361572266,178.7950439453125,1,3,3.4202036e-15
204,2,-11.466646194458008,4.129306316375732,165.2620849609375,1,4,0.018247921
204,3,-6.4344706535339355,-0.19746904075145721,151.7640380859375,1,5,1.8320841
205,0,-11.879374504089355,17.089195251464844,153.1590576171875,1,1,1.8375019
205,1,-13.440693855285645,19.505008697509766,180.1900634765625,1,3,5.5732644e-17
205,2,-9.047062873840332,-8.1661376953125,165.2620849609375,1,5,0.010343677
206,0,-6.523475646972656,13.576566696166992,165.2620849609375,1,1,1.8416634
206,1,-5.300833702087402,3.6527481079101562,151.7640380859375,1,2,7.60318e-16
206,2,-5.300833702087402,3.6527481079101562,178.7950439453125,1,4,2.0315995
207,0,-1.9128551483154297,20.724409103393555,166.6571044921875,1,1,1.8320912
207,1,-0.7749494314193726,-6.390685558319092,151.7640380859375,1,3,1.8415642
207,2,-0.9711297154426575,-12.148747444152832,151.7640380859375,1,5,1.8320501
208,0,17.904701232910156,15.508685111999512,166.6571044921875,1,2,0.0028193386
208,1,2.244271993637085,9.03802490234375,151.7640380859375,1,4,1.8320485
208,2,2.281224250793457,9.028769493103027,178.7950439453125,1,8,4.6173813e-20
208,3,-9.468328475952148,7.673716068267822,178.7950439453125,1,52,6.7291774e-22
209,0,-16.668664932250977,6.626423358917236,166.6571044921875,1,2,1.8320512
209,1,0.7800090909004211,-9.279775619506836,165.2620849609375,1,4,1.8415644
209,2,5.09429407119751,-7.795564651489258,151.7640380859375,1,5,1.8348784
210,0,3.9293394088745117,5.099185943603516,165.265625,1,5,1.8415657
210,1,5.594683647155762,3.184481620788574,178.7950439453125,1,110,2.2501016e-19
210,2,5.9624786376953125,2.426985263824463,178.7950439453125,1,139,0.0
211,0,5.330540180206299,3.6092588901519775,165.2620849609375,1,2,0.015349289
211,1,-16.168991088867188,13.10434627532959,153.1590576171875,1,3,1.8415644
211,2,-16.89303207397461,20.498580932617188,153.158935546875,1,9,0.0071805357
211,3,-19.92863655090332,6.000802040100098,166.6571044921875,1,25,2.2283223e-22
211,4,-4.505211353302002,-4.5983123779296875,165.2620849609375,1,27,6.246424e-16
211,5,-16.157197952270508,-17.32173728942871,166.6571044921875,1,33,0.020689202
211,6,-16.55537986755371,-20.77223777770996,166.6571044921875,1,34,3.181124e-19
211,7,-14.443281173706055,-14.985052108764648,166.6571044921875,1,40,1.2363064e-17
211,8,-23.465436935424805,-3.2358813285827637,153.1590576171875,1,41,1.925334
211,9,-0.5129556655883789,-6.4170308113098145,151.7640380859375,1,42,3.2368945e-19
211,10,-0.6660732626914978,-9.288649559020996,151.7640380859375,1,53,1.8482065
211,11,-2.0567944049835205,-6.1000823974609375,151.7640380859375,1,57,9.79964e-20
211,12,-1.2429776191711426,-6.316360950469971,151.7640380859375,1,63,1.5640278e-22
211,13,-1.165372610092163,-6.3311381340026855,151.7640380859375,1,64,1.6742439
211,14,-0.8794083595275879,-6.377150535583496,151.7640380859375,1,66,3.3437775e-20
211,15,-0.8010846972465515,-6.3874616622924805,151.7640380859375,1,67,3.2950063e-16
211,16,-1.2946110963821411,-6.305980205535889,151.7640380859375,1,68,1.811073
211,17,-0.27641502022743225,-6.431562900543213,178.7950439453125,1,70,1.8517613
211,18,-0.672692060470581,-12.16892147064209,178.7950439453125,1,71,0.00020473902
211,19,-3.2981479167938232,-8.70889663696289,178.7950439453125,1,72,0.0005017875
211,20,-1.2688050270080566,-6.31122350692749,178.7950439453125,1,73,0.0032902535
211,21,-1.2429776191711426,-6.316360950469971,178.7950439453125,1,75,0.007983659
211,22,-0.7488011717796326,-6.393801689147949,178.7950439453125,1,76,5.8317655e-05
212,0,-26.553110122680664,0.7061871290206909,166.6571044921875,1,2,1.8415678
212,1,-23.503379821777344,2.947680711746216,166.6571044921875,1,4,1.841564
212,2,-10.178045272827148,14.770284652709961,153.1590576171875,1,5,1.8320692
212,3,-11.809370040893555,17.13764762878418,180.1900634765625,1,7,0.658621
213,0,18.334880828857422,9.848465919494629,153.1590576171875,1,3,1.8321706
213,1,18.29444122314453,9.923383712768555,153.1590576171875,1,4,1.23292e-05
213,2,23.400373458862305,12.56936264038086,180.1900634765625,1,9,0.0
214,0,9.309207916259766,0.247580885887146,151.7640380859375,1,1,0.18146531
214,1,9.31014347076416,0.2094985395669937,178.7950439453125,1,2,1.8415636
214,2,1.6858302354812622,9.158637046813965,151.7640380859375,1,4,0.67537266
215,0,-0.07478109747171402,-12.187270164489746,151.7640380859375,1,2,1.8320535
215,1,-0.0924217626452446,-15.062216758728027,178.7950439453125,1,5,5.0130167e-15
216,0,-4.929107666015625,14.233158111572266,165.2620849609375,1,3,1.8415824
216,1,-14.937627792358398,-1.9355027675628662,151.7640380859375,1,38,3.7312914e-18
216,2,-5.620548725128174,-3.138604164123535,151.7640380859375,1,40,1.5491508
216,3,-4.7254133224487305,-4.371713161468506,165.2620849609375,1,41,1.7947185
216,4,-4.032804012298584,-5.017757892608643,165.2620849609375,1,49,2.3162701e-18
216,5,-5.417510032653809,-3.477353811264038,165.2620849609375,1,53,2.0044286
216,6,-6.001389980316162,-2.329103946685791,178.7950439453125,1,64,4.2581275e-10
216,7,-23.626832962036133,-1.6942400932312012,180.1900634765625,1,65,2.0198503
216,8,-3.01143479347229,-8.812146186828613,151.7640380859375,1,66,0.00066689396
217,0,-10.466361045837402,-6.244233131408691,165.2620849609375,1,1,6.768553e-17
217,1,-4.519586086273193,-14.368446350097656,151.7640380859375,1,3,1.8320761
217,2,-5.382246017456055,-17.110971450805664,180.1900634765625,1,4,0.0916526
218,0,-4.778857231140137,11.21149730682373,165.2620849609375,1,1,1.8415643
218,1,-8.980225563049316,2.465400457382202,165.2620849609375,1,2,1.8320502
218,2,-17.92395782470703,0.6968910098075867,166.6571044921875,1,4,7.9165277e-16
218,3,-8.979951858520508,-8.239879608154297,165.2620849609375,1,5,1.7927038e-16
219,0,8.239672660827637,4.3394060134887695,151.7640380859375,1,2,1.8320508
219,1,10.783464431762695,5.679088592529297,178.7950439453125,1,5,1.8415645
220,0,7.07322883605957,13.298433303833008,151.7640380859375,1,2,3.6325924
220,1,8.488017082214355,15.802135467529297,180.1900634765625,1,3,1.83205
220,2,-8.735587120056152,3.2267887592315674,165.2620849609375,1,5,1.2333161e-05
221,0,-5.270772933959961,3.6959927082061768,151.7640380859375,1,1,0.002202619
221,1,-5.25560998916626,3.717522382736206,178.7950439453125,1,2,5.895998e-07
221,2,-23.552858352661133,12.281257629394531,166.6571044921875,1,3,0.17175621
221,3,-1.035646677017212,-6.3536481857299805,151.7640380859375,1,5,2.0348969
222,0,6.3241286277771,6.835792064666748,165.2620849609375,1,1,9.526129e-16
222,1,10.8021879196167,10.497220039367676,165.2620849609375,1,2,1.8415887
222,2,4.214761257171631,-4.865921497344971,151.7640380859375,1,4,4.7626926e-16
222,3,6.140871047973633,-1.9316073656082153,165.2620849609375,1,5,1.8321267
222,4,9.592616081237793,-7.517770767211914,178.7950439453125,1,6,0.005926386
223,0,-6.5714497566223145,6.598386287689209,151.7640380859375,1,1,1.8320497
223,1,-8.564823150634766,8.67057991027832,178.7950439453125,1,3,1.9526732e-14
223,2,1.4746230840682983,-6.266330242156982,165.2620849609375,1,5,1.8328946
224,0,-3.207340717315674,5.581610202789307,165.2620849609375,1,1,1.8320954
224,1,-19.72231101989746,13.119759559631348,153.1590576171875,1,2,1.3285828e-16
224,2,-6.369742393493652,-0.9315512776374817,178.7950439453125,1,3,1.9760058e-16
224,3,7.702418804168701,-16.199588775634766,166.6571044921875,1,4,1.2165524e-19
225,0,8.276544570922852,8.946170806884766,165.2620849609375,1,3,6.165575e-17
225,1,-7.938220500946045,-4.869015693664551,165.2620849609375,1,4,1.6973457
225,2,1.0096477270126343,-6.357831001281738,165.2620849609375,1,5,1.0708681e-15
226,0,17.92395782470703,0.6968910098075867,153.1590576171875,1,1,9.106454e-17
226,1,20.7999210357666,0.7235096096992493,180.1900634765625,1,3,3.863616e-15
226,2,0.590059220790863,9.293787956237793,151.7640380859375,1,4,1.8416263
226,3,0.590059220790863,9.293787956237793,178.7950439453125,1,5,1.8295354
227,0,3.475569248199463,8.639622688293457,151.7640380859375,1,1,9.358255e-16
227,1,-3.1193466186523438,8.774527549743652,165.2620849609375,1,3,1.8320495
227,2,3.475569248199463,8.639622688293457,178.7950439453125,1,4,1.8317474
227,3,-19.054800033569336,14.071683883666992,153.1590576171875,1,5,1.1702208e-06
228,0,-5.374429702758789,-3.5435731410980225,165.2620849609375,1,1,1.0073901e-14
228,1,-0.03080742619931698,-15.062468528747559,151.7640380859375,1,3,1.0033575e-16
228,2,-3.030474901199341,-17.67965316772461,153.1590576171875,1,4,1.8320495
228,3,-3.51619553565979,-20.513324737548828,180.1900634765625,1,5,1.8320489
229,0,3.824230670928955,5.178481101989746,165.2618408203125,1,1,0.034839537
229,1,6.73025369644165,19.694259643554688,180.1898193359375,1,4,6.2697845e-16
229,2,-7.877872467041016,4.966063022613525,151.7640380859375,1,5,1.8324088
229,3,-7.898120880126953,4.933796405792236,178.7950439453125,1,35,5.1465972e-20
229,4,-26.123628616333008,4.8085761070251465,166.6571044921875,1,67,1.1176244e-16
229,5,-14.661995887756348,-3.450331687927246,151.7640380859375,1,76,0.0
230,0,-12.80734920501709,7.9278435707092285,151.7640380859375,1,2,1.8415638
230,1,-10.517095565795898,6.158397674560547,151.7640380859375,1,5,1.832135
231,0,-17.493581771850586,3.965916633605957,166.6571044921875,1,1,9.720113e-18
231,1,-9.339612007141113,-11.817383766174316,165.2620849609375,1,2,1.83205
231,2,-4.9511027336120605,-4.114363670349121,165.2620849609375,1,3,1.8415644
231,3,-1.0637354850769043,-20.785297393798828,153.1590576171875,1,5,1.8415648
232,0,-4.237966060638428,8.292304039001465,165.2620849609375,1,2,1.841603
232,1,-3.851358413696289,20.453048706054688,166.6571044921875,1,3,1.8415645
232,2,-5.377775192260742,7.6027750968933105,151.7640380859375,1,6,1.8112992
232,3,-8.442672729492188,-3.929877519607544,151.7640380859375,1,7,0.00016690978
232,4,-5.9821343421936035,-2.3781239986419678,151.7640380859375,1,9,2.0309606e-18
232,5,-6.148721218109131,-1.9064713716506958,151.7640380859375,1,22,1.9175566
232,6,-9.144538879394531,-1.7607018947601318,151.7640380859375,1,30,1.9867279e-17
232,7,-7.137868404388428,-5.981094837188721,165.2620849609375,1,31,1.8704984e-15
232,8,-11.049135208129883,-5.143128395080566,178.7950439453125,1,34,1.4155904e-16
232,9,-8.426526069641113,-3.9643802642822266,178.7950439453125,1,38,1.4205047e-15
232,10,-6.038694858551025,-2.2305989265441895,178.7950439453125,1,40,2.158726e-06
233,0,3.138604164123535,5.620548725128174,151.7640380859375,1,4,4.1556983
233,1,2.1314969062805176,6.074382781982422,151.7554931640625,1,5,1.8317174
234,0,-8.938685417175293,-2.612002372741699,151.7640380859375,1,2,1.8415644
234,1,-11.69827938079834,-3.4183924198150635,178.7950439453125,1,3,2.4986072e-16
234,2,-0.8794083595275879,-6.377150535583496,151.7640380859375,1,5,1.0401821e-05
235,0,1.323013186454773,15.004283905029297,151.7640380859375,1,2,1.2320813e-05
235,1,3.180091381072998,20.568111419677734,153.1590576171875,1,4,2.5068692e-15
235,2,1.5755385160446167,17.86817169189453,180.1900634765625,1,5,1.8320497
236,0,-5.720232009887695,2.953024387359619,165.2620849609375,1,4,1.2796862e-15
236,1,-5.541831016540527,3.2755939960479736,178.7950439453125,1,11,0.0046281377
236,2,-9.373446464538574,7.7893290519714355,178.7950439453125,1,12,1.6684362
236,3,3.8091158866882324,-14.572904586791992,165.2620849609375,1,16,1.8443302
236,4,1.2337473630905151,-20.77589988708496,166.6571044921875,1,17,1.3919075e-18
237,0,11.610864639282227,3.7044529914855957,151.7640380859375,1,1,1.5338499e-15
237,1,9.265771865844727,0.9317378997802734,151.7640380859375,1,3,1.6199801e-05
237,2,14.212876319885254,4.987288951873779,178.7950439453125,1,4,1.8349121
237,3,9.261882781982422,0.9696327447891235,178.7950439453125,1,12,1.8688095
237,4,17.571033477783203,3.607314348220825,153.1590576171875,1,13,1.617768e-05
237,5,23.18387794494629,4.8585429191589355,180.1900634765625,1,16,0.17956845
238,0,12.183192253112793,0.3240152597427368,151.7640380859375,1,1,1.8320515
238,1,15.057175636291504,0.40044963359832764,178.7950439453125,1,3,1.8415626
239,0,6.200783729553223,1.729649543762207,151.7640380859375,1,2,1.8415648
239,1,8.97006607055664,2.5021142959594727,178.7950439453125,1,4,7.595144e-18
239,2,3.8939309120178223,11.548699378967285,151.7640380859375,1,5,1.8415649
239,3,4.916079521179199,11.152009963989258,151.7640380859375,1,7,5.0475813e-21
239,4,-2.2405972480773926,14.894919395446777,165.2620849609375,1,28,1.81981
239,5,6.799774646759033,13.440311431884766,178.7950439453125,1,33,6.9595684e-05
239,6,-6.372201442718506,10.388946533203125,151.7640380859375,1,34,2.4334245
239,7,-10.138162612915039,11.139863967895508,151.7640380859375,1,37,1.9503613
239,8,-6.541329860687256,10.283295631408691,151.7640380859375,1,38,3.0250087e-22
239,9,-5.345259666442871,3.58742356300354,151.7640380859375,1,41,0.00041567656
239,10,-5.7794294357299805,2.835418701171875,165.2620849609375,1,52,1.2128987e-05
240,0,-26.369333267211914,3.1976068019866943,166.6571044921875,1,1,5.060084e-19
240,1,-1.6024714708328247,-6.234860897064209,151.7640380859375,1,4,1.8329593
240,2,0.8179624676704407,-9.276507377624512,165.2620849609375,1,5,7.4310137e-16
241,0,-7.877872467041016,-4.966063022613525,165.2620849609375,1,2,0.2799013
241,1,-17.696462631225586,-10.954240798950195,166.6571044921875,1,3,1.8324564
242,0,-20.810367584228516,0.2979655861854553,166.6571044921875,1,2,1.8320489
242,1,-6.27230978012085,-1.4489777088165283,151.7640380859375,1,3,1.8320507
242,2,-9.073535919189453,-2.0960938930511475,178.7950439453125,1,4,1.8415642
242,3,-1.4229238033294678,-9.20314884185791,151.7640380859375,1,5,1.8320508
243,0,-6.938350677490234,6.211436748504639,151.7640380859375,1,2,1.8431716
243,1,-9.113568305969238,8.091849327087402,178.7950439453125,1,3,1.8415667
244,0,14.008332252502441,15.392426490783691,166.6571044921875,1,1,1.8320524
244,1,-1.1135376691818237,6.340460777282715,165.2620849609375,1,3,1.8416499
244,2,1.5755385160446167,17.86817169189453,153.1590576171875,1,4,0.022466699
245,0,8.912240028381348,8.313070297241211,165.2620849609375,1,5,5.5024438e-17
245,1,5.315395832061768,7.646517276763916,165.2620849609375,1,6,3.4555622e-05
245,2,22.75543785095215,13.702425003051758,166.6571044921875,1,7,1.8417909
245,3,6.244448184967041,13.70714282989502,151.7640380859375,1,10,1.5577555e-21
245,4,7.2354607582092285,16.413471221923828,153.1590576171875,1,23,1.8415638
246,0,3.6515369415283203,-8.566734313964844,165.2620849609375,1,2,0.27314702
247,0,12.098870277404785,1.4671372175216675,151.7640380859375,1,2,1.8320764
247,1,11.425557136535645,9.815067291259766,165.2620849609375,1,12,6.689204e-17
247,2,14.945420265197754,1.874382734298706,178.7950439453125,1,18,1.8085555
247,3,12.703592300415039,16.4857177734375,166.6571044921875,1,20,1.7661323e-06
247,4,3.04622220993042,5.671149730682373,151.7640380859375,1,21,1.2171506e-05
247,5,-0.6660732626914978,9.288649559020996,165.2620849609375,1,22,1.8401086
247,6,4.473640441894531,8.167570114135742,178.7950439453125,1,24,1.8322192
248,0,9.225197792053223,1.2721538543701172,151.7640380859375,1,1,1.8320506
248,1,9.225197792053223,1.2721538543701172,178.7950439453125,1,2,4.3336588e-16
248,2,1.7980939149856567,9.137259483337402,151.7640380859375,1,3,2.8791995e-16
249,0,12.10477066040039,1.417633295059204,151.7640380859375,1,1,1.8415639
249,1,25.13531494140625,8.5896635055542,153.1590576171875,1,5,3.1249182e-16
249,2,15.33499526977539,14.071179389953613,166.6571044921875,1,9,6.855164e-20
249,3,17.46055030822754,4.108901023864746,180.1900634765625,1,11,0.009734162
249,4,-0.09523297846317291,9.312012672424316,165.2620849609375,1,15,0.33797798
249,5,0.7722251415252686,12.163010597229004,178.7950439453125,1,16,7.9779575e-13
249,6,-6.414878845214844,0.5392009615898132,165.2620849609375,1,23,7.131502e-15
249,7,-10.806605339050293,-5.63493013381958,151.7640380859375,1,25,0.10041023
249,8,-4.012244701385498,-5.034212589263916,165.2620849609375,1,29,0.14432785
249,9,-15.866867065429688,-21.302791595458984,166.6571044921875,1,30,0.0042806654
249,10,-1.9606902599334717,-12.028751373291016,151.7640380859375,1,31,2.119186
249,11,-0.22378826141357422,-6.4336090087890625,151.7640380859375,1,32,0.0076509397
249,12,-4.101722240447998,-8.360533714294434,151.7640380859375,1,33,0.00053470937
249,13,-0.6178807616233826,-6.407778739929199,151.748046875,1,34,1.86204e-18
249,14,3.082064628601074,-11.791354179382324,165.2620849609375,1,35,1.8612555
249,15,1.2171294689178467,-6.32139253616333,165.2620849609375,1,39,4.0385016e-20
249,16,0.4341702461242676,-6.422842025756836,165.2620849609375,1,49,4.8447652e-20
249,17,2.788041353225708,-5.802433013916016,165.2620849609375,1,50,2.9567395e-18
249,18,3.01143479347229,-8.812146186828613,165.2620849609375,1,51,1.923872e-05
249,19,4.26970911026001,-11.41511058807373,165.2620849609375,1,63,-3.1404277e-20
249,20,-1.0096477270126343,-6.357831001281738,178.7950439453125,1,66,1.9554161e-19
249,21,-0.2856591045856476,-9.308117866516113,178.7950439453125,1,80,1.8148309
249,22,-3.998816728591919,-8.410239219665527,178.794921875,1,82,1.8533863
249,23,-9.319493293762207,-18.609331130981445,153.1590576171875,1,89,1.8951898
249,24,2.589914560317993,-20.650726318359375,166.6571044921875,1,97,8.147088e-20
250,0,-12.12634563446045,1.219388484954834,165.2620849609375,1,1,1.8415657
251,0,-3.6515369415283203,8.566734313964844,165.2620849609375,1,2,1.8313663
252,0,-1.2689824104309082,12.121255874633789,165.2620849609375,1,1,4.9793705e-17
252,1,0.7488011717796326,6.393801689147949,178.7950439453125,1,3,3.6427075e-14
252,2,2.441331624984741,26.450071334838867,153.1590576171875,1,48,1.7229313
252,3,-22.055681228637695,-14.802475929260254,166.6568603515625,1,57,0.16047506
253,0,-1.0832172632217407,9.249286651611328,165.2620849609375,1,1,5.4291176e-17
253,1,-18.83243751525879,8.859991073608398,166.6571044921875,1,2,1.8415954
253,2,-6.799774646759033,-13.440311431884766,151.7640380859375,1,5,1.839284
254,0,9.184993743896484,1.5357534885406494,151.7640380859375,1,3,2.4397561e-17
254,1,9.184993743896484,1.5357534885406494,178.7950439453125,1,4,1.8415834
255,0,26.394611358642578,2.9817686080932617,153.1590576171875,1,3,1.8320763
255,1,13.216647148132324,12.127412796020508,166.6571044921875,1,4,1.8320501
256,0,-0.6660732626914978,-9.288649559020996,151.77001953125,1,1,0.0043991264
256,1,7.353178977966309,-5.7143168449401855,151.7640380859375,1,2,1.833303
256,2,6.46260929107666,-6.705023288726807,151.7640380859375,1,3,1.8313664
257,0,5.767782688140869,2.8590362071990967,151.7640380859375,1,2,1.8417
257,1,9.282889366149902,0.7420427203178406,151.7640380859375,1,3,0.18273717
257,2,6.132918357849121,1.9567110538482666,151.7640380859375,1,7,1.8560505
257,3,4.7056474685668945,8.036139488220215,165.2620849609375,1,8,1.85591
257,4,5.646038055419922,3.0925166606903076,178.7950439453125,1,12,2.375304e-05
257,5,9.230324745178223,1.234406590461731,178.7950439453125,1,13,0.01693737
257,6,8.292304039001465,4.237966060638428,178.7950439453125,1,17,1.8436885
257,7,17.916793823242188,10.590027809143066,166.6571044921875,1,20,0.03538683
257,8,2.4999711513519287,5.932246685028076,151.7640380859375,1,26,2.0144591
257,9,2.524216890335083,5.921970367431641,178.7950439453125,1,30,1.8339142
257,10,5.63493013381958,10.806605339050293,178.7950439453125,1,39,1.8649923
257,11,-17.880464553833008,-1.429303765296936,153.1590576171875,1,45,0.00012548456
258,0,8.239672660827637,4.3394060134887695,151.7640380859375,1,3,1.4246624e-16
258,1,8.221853256225586,4.373075008392334,178.7950439453125,1,4,0.0036785018
258,2,-5.219168186187744,14.129373550415039,165.276123046875,1,17,3.4041184e-21
259,0,11.931105613708496,9.193890571594238,165.2620849609375,1,2,1.8341051
260,0,5.65396785736084,7.399682521820068,165.2620849609375,1,1,1.8313683
260,1,-6.097081661224365,7.039051532745361,151.7640380859375,1,2,1.8415648
260,2,-8.017019271850586,9.179464340209961,178.7950439453125,1,4,1.8423898
260,3,-8.97006607055664,-2.5021142959594727,151.7640380859375,1,5,2.1388107e-15
261,0,6.887301921844482,6.2679924964904785,165.2620849609375,1,1,1.8415643
261,1,-20.739364624023438,-1.7432419061660767,153.1590576171875,1,3,1.8374717
261,2,-23.612180709838867,-1.8874777555465698,180.1900634765625,1,5,1.8415658
262,0,-13.818388938903809,15.56317138671875,153.1590576171875,1,1,1.8280078
262,1,-15.654646873474121,17.777223587036133,180.1900634765625,1,2,0.31011748
262,2,-6.108444690704346,-2.0318241119384766,151.7640380859375,1,74,5.9177207e-15
263,0,-7.556947231292725,-9.561783790588379,165.2620849609375,1,1,1.8415645
263,1,-23.394350051879883,-3.715111494064331,153.1590576171875,1,2,4.5569614e-06
263,2,-23.378957748413086,-3.810777425765991,153.15869140625,1,3,4.6001023e-06
264,0,1.9473545551300049,9.106616973876953,151.7640380859375,1,1,1.8416138
264,1,2.3536336421966553,5.991812229156494,151.7640380859375,1,2,1.8415645
264,2,-1.5683320760726929,14.980628967285156,165.2620849609375,1,3,1.8437011
265,0,13.856261253356934,5.906177043914795,151.7640380859375,1,1,6.3320892e-15
265,1,6.38413143157959,0.8272066116333008,178.7950439453125,1,2,1.8415642
265,2,16.50102424621582,7.033497333526611,180.1900634765625,1,3,1.832535
265,3,-0.22378826141357422,6.4336090087890625,165.2620849609375,1,4,0.05176717
265,4,-6.038694858551025,-2.2305989265441895,151.7640380859375,1,5,0.040513538
267,0,8.596321105957031,3.581329107284546,151.7640380859375,1,3,1.840507
267,1,4.174811363220215,4.900240421295166,165.2620849609375,1,4,1.8405349
267,2,11.26929759979248,4.6409149169921875,178.7950439453125,1,5,7.7999724e-17
268,0,6.407538414001465,6.7576704025268555,165.2620849609375,1,1,2.6131011e-17
268,1,-1.0075112581253052,9.257838249206543,165.2620849609375,1,3,8.895985e-18
268,2,-3.207340717315674,-5.581610202789307,178.7950439453125,1,4,3.3788883e-15
268,3,18.171289443969727,-10.147137641906738,166.6571044921875,1,5,1.8357643
269,0,1.357620358467102,26.527782440185547,153.1590576171875,1,1,3.786584e-16
269,1,10.47799301147461,-14.559037208557129,153.1590576171875,1,3,2.6388178
270,0,6.164112567901611,1.8561040163040161,151.7640380859375,1,2,0.00018003877
270,1,6.171653747558594,1.8308734893798828,178.7950439453125,1,4,1.2321057e-05
270,2,-19.638538360595703,-6.891149997711182,153.1590576171875,1,5,1.8415664
271,0,20.453048706054688,3.851358413696289,180.188232421875,1,3,1.8415653
271,1,-9.047062873840332,8.1661376953125,151.7640380859375,1,5,1.8322504
271,2,-11.181241989135742,10.092509269714355,178.7950439453125,1,12,7.305198e-18
272,0,6.06561279296875,2.15632700920105,151.7640380859375,1,1,1.8320506
272,1,6.396811485290527,0.7226403951644897,178.7950439453125,1,2,1.8320515
272,2,8.774527549743652,3.1193466186523438,178.7950439453125,1,14,4.087094e-19
272,3,23.526708602905273,2.7552976608276367,153.1572265625,1,41,63.12295
272,4,-11.172025680541992,4.870419979095459,165.261474609375,1,42,12.323126
273,0,11.69827938079834,3.4183924198150635,151.7640380859375,1,1,2.0352068
273,1,5.646038055419922,3.0925166606903076,151.7640380859375,1,4,0.7499791
273,2,10.689101219177246,5.854764461517334,151.7640380859375,1,7,1.6934625e-20
273,3,9.282889366149902,0.7420427203178406,151.7640380859375,1,8,0.0001239401
273,4,8.188117027282715,12.642533302307129,165.2620849609375,1,9,2.0030656
273,5,9.80392074584961,7.240048408508301,165.2620849609375,1,18,2.5918305e-05
273,6,5.131161689758301,3.887490749359131,165.2620849609375,1,24,3.8058067e-06
273,7,4.616703033447266,4.486363887786865,165.2620849609375,1,25,1.8916386e-05
273,8,5.417510032653809,3.477353811264038,165.2620849609375,1,26,0.0003365331
273,9,5.568443775177002,3.2301459312438965,165.2620849609375,1,27,3.943042e-21
273,10,5.671149730682373,3.04622220993042,178.7950439453125,1,28,15.276555
273,11,15.905106544494629,8.293460845947266,180.1900634765625,1,30,8.419505e-06
273,12,17.372865676879883,4.465138912200928,180.1900634765625,1,42,1.5293945e-05
273,13,-1.8561040163040161,6.164112567901611,165.2620849609375,1,44,0.00597083
273,14,-1.2002167701721191,15.014605522155762,165.2620849609375,1,48,0.0055322354
273,15,-3.6310338973999023,5.315731525421143,151.7640380859375,1,49,1.9259726
273,16,-8.52928352355957,8.70554256439209,178.7950439453125,1,52,2.698298e-05
273,17,-26.123628616333008,4.8085761070251465,166.656982421875,1,53,0.003121829
274,0,9.90821361541748,11.344876289367676,165.2620849609375,1,2,1.5285842e-15
274,1,10.517095565795898,-6.158397674560547,151.7640380859375,1,3,1.8415937
274,2,8.625332832336426,-3.5108814239501953,165.2620849609375,1,4,1.8320495
275,0,4.7254133224487305,4.371713161468506,165.2620849609375,1,2,2.4344566e-17
275,1,-7.75092077255249,-9.405231475830078,165.261962890625,1,5,1.8415896
275,2,-12.83803939819336,-16.381237030029297,166.6571044921875,1,6,0.0
276,0,-11.564531326293945,-3.8466572761535645,151.7640380859375,1,2,1.8320504
276,1,-14.311902046203613,-4.695569038391113,178.7950439453125,1,4,0.0038497038
276,2,1.7549999952316284,-6.1936564445495605,165.2620849609375,1,5,1.8429097
277,0,-12.098870277404785,1.4671372175216675,165.2601318359375,1,6,0.27373537
277,1,-17.86817169189453,-1.5755385160446167,180.188232421875,1,13,0.00022620067
277,2,4.362954616546631,-11.379796981811523,165.2620849609375,1,14,1.8276658
277,3,4.26970911026001,-11.41511058807373,165.2620849609375,1,22,2.3662052
278,0,4.796309471130371,4.293811798095703,165.2620849609375,1,1,1.8320507
278,1,4.101722240447998,8.360533714294434,178.794921875,1,2,2.0319083
278,2,-4.5983123779296875,4.505211353302002,151.7640380859375,1,3,0.30152318
279,0,-11.532673835754395,3.9411394596099854,165.2620849609375,1,3,1.8320893
279,1,-22.286457061767578,-8.025677680969238,153.1590576171875,1,4,1.8320497
280,0,11.662989616394043,9.53171443939209,165.2620849609375,1,1,1.8415645
280,1,25.30573081970215,8.073807716369629,180.1898193359375,1,2,1.8415644
280,2,17.47721290588379,4.037442684173584,153.1590576171875,1,3,1.1262551e-14
280,3,13.935437202453613,11.294136047363281,166.6563720703125,1,5,4.2216325e-15
281,0,-2.62077260017395,5.879877090454102,165.2620849609375,1,1,1.8415638
281,1,-6.183002948760986,6.963701248168945,151.7640380859375,1,2,1.8416133
281,2,-6.31122350692749,-1.2688050270080566,151.7640380859375,1,4,3.2070727e-16
